corrupcao,sexo2,idade1,rendaf,escola,Ljato,partido2,AvalTemer,denunciaTemer
Corrupcao,Feminino,27,2,6,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,23,2,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,17,1,2,Ira_aumentar,1,9,.
Incompetencia,Masculino,54,1,1,Continuara_igual,0,2,Sim_deveria
Corrupcao,Feminino,38,1,1,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,55,1,1,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,18,.,1,Ira_diminuir,1,10,Sim_deveria
Incompetencia,Masculino,30,3,7,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,45,4,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,25,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,64,4,5,Ira_aumentar,0,3,Sim_deveria
Corrupcao,Feminino,26,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,37,2,5,Ira_diminuir,1,0,Nao_deveria
Incompetencia,Masculino,35,3,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,25,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,39,1,7,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,28,4,5,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Feminino,36,2,6,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,40,1,2,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,60,3,3,Ira_diminuir,0,9,Nao_deveria
.,Feminino,68,1,1,Continuara_igual,1,.,Nao_deveria
Corrupcao,Masculino,22,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,34,1,4,Continuara_igual,1,8,Sim_deveria
Corrupcao,Masculino,39,3,8,Ira_diminuir,0,6,Nao_deveria
Corrupcao,Masculino,30,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,52,4,8,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,17,2,4,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Feminino,42,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,63,2,5,Ira_diminuir,1,4,Nao_deveria
Incompetencia,Feminino,58,1,1,Ira_aumentar,0,8,Nao_deveria
Incompetencia,Feminino,28,2,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,19,1,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,29,3,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,60,1,2,.,1,0,Sim_deveria
Corrupcao,Masculino,50,1,4,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Masculino,32,4,5,Continuara_igual,0,6,Nao_deveria
Corrupcao,Feminino,62,1,6,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,27,1,3,Ira_aumentar,0,7,Sim_deveria
Incompetencia,Masculino,77,3,2,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Feminino,28,2,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,20,.,5,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,19,3,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Feminino,52,1,5,Continuara_igual,0,3,Sim_deveria
Incompetencia,Feminino,25,.,5,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,29,1,5,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,55,2,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,38,1,4,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,63,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,20,.,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,23,1,5,Ira_diminuir,0,2,Sim_deveria
Corrupcao,Masculino,65,3,5,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Feminino,27,1,6,Continuara_igual,1,1,Sim_deveria
Corrupcao,Feminino,52,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,63,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,31,4,8,Ira_diminuir,1,3,Nao_deveria
Corrupcao,Masculino,30,.,2,Ira_diminuir,0,2,Sim_deveria
Incompetencia,Feminino,23,.,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,36,.,2,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Feminino,29,1,3,Continuara_igual,0,3,Sim_deveria
Corrupcao,Masculino,43,3,5,Ira_aumentar,1,3,Sim_deveria
Corrupcao,Feminino,45,1,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,72,1,3,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Feminino,52,4,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,17,3,4,Ira_diminuir,.,2,Sim_deveria
Incompetencia,Masculino,29,1,3,Ira_diminuir,1,8,Sim_deveria
Corrupcao,Feminino,19,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,18,1,4,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,49,.,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,20,1,4,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Feminino,19,.,3,Ira_diminuir,1,8,Sim_deveria
Incompetencia,Feminino,46,1,1,Continuara_igual,0,8,Nao_deveria
Incompetencia,Feminino,46,1,2,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,37,1,1,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,20,1,5,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Feminino,27,3,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,42,1,1,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,57,2,2,Ira_diminuir,1,8,Nao_deveria
Corrupcao,Masculino,27,1,2,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,44,2,5,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Masculino,64,1,1,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Masculino,28,2,2,Continuara_igual,0,4,Sim_deveria
Incompetencia,Feminino,23,1,7,Continuara_igual,0,3,Sim_deveria
Incompetencia,Masculino,62,1,2,Continuara_igual,0,5,Sim_deveria
Corrupcao,Masculino,19,1,5,.,1,0,Sim_deveria
Corrupcao,Masculino,43,4,6,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Masculino,47,3,6,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Feminino,59,4,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,41,4,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,24,3,5,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,49,5,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,33,3,2,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Masculino,34,1,2,Ira_diminuir,0,3,Sim_deveria
Corrupcao,Feminino,24,5,6,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,37,3,2,Continuara_igual,0,7,Sim_deveria
Corrupcao,Feminino,22,1,5,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,50,5,2,.,.,10,.
.,Feminino,40,1,1,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,21,1,2,Continuara_igual,0,4,Sim_deveria
Corrupcao,Feminino,45,.,1,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Masculino,25,1,5,Ira_aumentar,0,2,Sim_deveria
Corrupcao,Masculino,52,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,42,3,6,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Masculino,23,1,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,16,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,55,3,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,31,1,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Feminino,33,1,4,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,22,1,5,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,63,3,5,Ira_diminuir,.,3,Sim_deveria
Corrupcao,Feminino,35,2,6,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,38,3,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,63,2,2,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Feminino,58,1,6,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,47,2,5,Ira_diminuir,0,7,Nao_deveria
Corrupcao,Feminino,32,1,4,Continuara_igual,1,7,Sim_deveria
Incompetencia,Feminino,27,1,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,21,1,3,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,54,1,1,Ira_diminuir,1,0,Sim_deveria
.,Masculino,59,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,30,1,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,16,1,4,Ira_diminuir,1,7,Sim_deveria
Incompetencia,Masculino,20,1,4,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,45,3,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,26,1,5,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,50,1,8,.,1,5,Sim_deveria
Incompetencia,Feminino,26,3,6,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,42,1,5,Continuara_igual,1,7,Nao_deveria
Corrupcao,Feminino,16,1,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,32,5,7,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,21,1,2,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,42,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,28,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,61,2,4,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,60,3,5,Continuara_igual,1,8,Sim_deveria
Corrupcao,Feminino,77,.,6,.,1,5,.
Incompetencia,Feminino,18,1,4,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,27,1,5,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,75,1,2,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,72,1,3,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,37,2,3,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,28,2,7,Continuara_igual,1,2,Sim_deveria
Corrupcao,Feminino,36,2,7,Continuara_igual,0,5,Sim_deveria
Incompetencia,Masculino,24,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,31,4,5,Ira_aumentar,1,5,Sim_deveria
.,Feminino,72,1,2,.,1,0,Sim_deveria
Corrupcao,Feminino,37,2,3,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,52,6,8,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Masculino,18,5,5,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Masculino,27,3,5,Continuara_igual,1,1,Sim_deveria
Incompetencia,Feminino,56,1,2,Continuara_igual,.,9,Sim_deveria
Incompetencia,Masculino,68,1,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,31,5,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,32,1,3,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,72,3,5,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Masculino,35,2,7,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,65,1,1,Continuara_igual,.,0,Sim_deveria
Corrupcao,Masculino,38,1,3,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Masculino,18,1,5,Ira_diminuir,0,4,Sim_deveria
Incompetencia,Feminino,63,.,3,.,.,10,.
Corrupcao,Feminino,33,5,5,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Feminino,42,4,8,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,64,1,1,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Masculino,32,2,2,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,22,1,6,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,43,3,4,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,27,2,5,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,25,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,42,2,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,63,2,3,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,38,2,6,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,35,2,5,Ira_aumentar,1,1,Sim_deveria
Corrupcao,Feminino,34,1,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,54,4,7,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Feminino,61,1,2,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,28,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,40,3,3,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,44,1,2,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,37,1,3,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,40,1,5,Ira_diminuir,1,10,.
Incompetencia,Masculino,43,3,8,Ira_diminuir,0,1,Sim_deveria
Corrupcao,Feminino,26,1,5,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,54,6,8,.,0,0,Sim_deveria
Corrupcao,Feminino,16,.,4,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,51,1,5,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Masculino,37,1,7,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,33,1,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,20,3,6,Ira_aumentar,1,4,Sim_deveria
Corrupcao,Masculino,39,2,5,Continuara_igual,.,1,Sim_deveria
Incompetencia,Masculino,19,1,5,Ira_diminuir,1,5,Nao_deveria
Corrupcao,Feminino,76,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,24,4,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,43,2,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Feminino,67,3,7,Continuara_igual,1,0,Sim_deveria
.,Feminino,21,1,5,Continuara_igual,1,0,.
Corrupcao,Feminino,47,3,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,35,1,3,Continuara_igual,1,3,Sim_deveria
Corrupcao,Masculino,63,4,5,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,48,3,5,Continuara_igual,1,5,Sim_deveria
Incompetencia,Feminino,72,1,2,Continuara_igual,0,10,Nao_deveria
Corrupcao,Feminino,31,1,5,Ira_diminuir,1,0,Sim_deveria
